id,sku,name,brand,brand_type,dimension17,dimension18,dimension19,dimension20,country,price,currency,old_price,category_type,url,images,type,volume,main_product_sku,main_product_id,best_loyality_price,dimension29,dimension28,description,product_usage,product_composition,category,category_ru
110869,97571000018,Daily Garden Goheung ,Holika Holika,standard,Пенка для умывания,Женский,Очищение,Лицо,Южная Корея,470,,470,Пенка для умывания,https://goldapple.ru/97571000018-daily-garden-goheung,"['https://goldapple.ru/media/catalog/product/8/8/8806334360894_1wqanamgbhigpt0b.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8806334360894_2_wzxh9mbzruu69ltu.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8806334360894_3_ctxdyvbhgupxskuh.jpg']",simple,120,97571000018,110869,,False,False,,,,azija,азия
131468,83290100019,GARDEN OF KINGS Or de Calambac,CHOPARD,standard,Парфюмерная вода,Мужской,,,Швейцария,27590,,27590,Парфюмерная вода,https://goldapple.ru/83290100019-garden-of-kings-or-de-calambac,"['https://goldapple.ru/media/catalog/product/7/6/7640177367501_1.jpg', 'https://goldapple.ru/media/catalog/product/7/6/7640177367501_2.jpg', 'https://goldapple.ru/media/catalog/product/7/6/7640177367501_3.jpg']",simple,100,83290100019,131468,,False,True,,,,dlja-muzhchin,для мужчин
157161,12289-19760345244,Metapure Zero Carb,QNT,standard,,Унисекс,Спортивное питание,,Бельгия,10736,,10736,Изолят протеина со вкусом Страчателлы,https://goldapple.ru/12289-19760345244-metapure-zero-carb,"['https://goldapple.ru/media/catalog/product/5/4/5425002408190_1_7azxpj5ydycjbuie.jpg', 'https://goldapple.ru/media/catalog/product/5/4/5425002408190_2_sspbfznoukroa0tf.jpg', 'https://goldapple.ru/media/catalog/product/5/4/5425002408190_3_mwdnetlopcvtsvyp.jpg']",configurable,2000,19760345244,157160,,False,False,,,,lajfstajl,лайфстайл
187823,19000032998,Water Flosser Tongue Cleaner 2 Pack,DR.BEI,standard,Насадки для зубной щетки,Унисекс,Очищение,Для полости рта,Китай,607,,607,Насадка для ирригатора для языка,https://goldapple.ru/19000032998-water-flosser-tongue-cleaner-2-pack,"['https://goldapple.ru/media/catalog/product/6/9/6970763913463_1_zbclsz5ye1awnams.jpg', 'https://goldapple.ru/media/catalog/product/6/9/6970763913463_2_qcekarghypqlqria.jpg', 'https://goldapple.ru/media/catalog/product/6/9/6970763913463_3_zemjbl3okpg0txlk.jpg']",simple,2,19000032998,187823,,False,False,,,,tehnika,техника
217519,19000067364,Bali hand grey,Home Owner,standard,Подставки,Унисекс,,,Индонезия,2490,,3490,Подставка под благовония ,https://goldapple.ru/19000067364-bali-hand-grey,['https://goldapple.ru/media/catalog/product/2/0/2002736899093_1_9p6z4jo3fs59hw1m.jpg'],simple,1,19000067364,217519,,True,False,,,,dlja-doma,для дома
204367,100659-19000048142,глубокий чёрный,AYRIS SILK,standard,Шорты,Женский,,,Россия,7600,,7600,Шелковые шорты,https://goldapple.ru/100659-19000048142-glubokij-cernyj,"['https://goldapple.ru/media/catalog/product/4/6/4631161999177_1_6nzswi05nwb2pitt.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4631161999177_2_nywxqk9ens4ev5a6.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4631161999177_3_6jd1pptegjwnkxgy.jpg']",configurable,S/M,19000048142,204366,,False,False,,,,odezhda-i-aksessuary,одежда и аксессуары
171227,100257-19000015292,Эскимо,Martinelia,standard,Бальзам,Для детей,,,,527,,527,Бальзам для губ,https://goldapple.ru/100257-19000015292-eskimo,['https://goldapple.ru/media/catalog/product/8/4/8436576502006_1_rxka4cdxkhwgiykm.jpg'],configurable,7,19000015292,171226,,False,False,,,,dlja-detej,для детей
77346,89970100004,Moisturizing Firming Facial Eye & Neck cream- Pomegranate & Ginger ,Doctor Sea,standard,Крем,Женский,Увлажнение и питание,Лицо,Израиль,1162,,1162,"Подтягивающий крем для лица, шеи и зоны декольте с экстрактами граната и имбиря. Активный лифтинг SPF15",https://goldapple.ru/89970100004-pomegranate-ginger,"['https://goldapple.ru/media/catalog/product/7/2/7290015816649_1_9s7wwuelal1lb37t.jpg', 'https://goldapple.ru/media/catalog/product/7/2/7290015816649_2_lsgmmktnecxqo3vu.jpg', 'https://goldapple.ru/media/catalog/product/7/2/7290015816649_3_pdwqx4zqjjxbvhe6.jpg']",simple,50,89970100004,77346,,False,False,,,,organika,органика
170583,19000011733,Bicolor,Ksenia F,standard,Колье,Женский,,,Россия,1293,,1293,Колье,https://goldapple.ru/19000011733-bicolor,"['https://goldapple.ru/media/catalog/product/1/5/15062119_1_gkiix1abpn5hsv1v.jpg', 'https://goldapple.ru/media/catalog/product/1/5/15062119_2_7lx3jr8fcna9ctum.jpg', 'https://goldapple.ru/media/catalog/product/1/5/15062119_3_lqtynnalzbkkx2cy.jpg']",simple,,19000011733,170583,,False,False,,,,ukrashenija,украшения
124298,11103-89240100041,Dry shampoo with nettle extract for oily hair,KLORANE,standard,Сухой шампунь,Женский,,,Франция,475,,475,Сухой шампунь с экстрактом Крапивы для жирных волос                      ,https://goldapple.ru/11103-89240100041-with-nettie,"['https://goldapple.ru/media/catalog/product/3/2/3282770208702_1_o2nrriodiyt3o70n.jpg', 'https://goldapple.ru/media/catalog/product/3/2/3282770208702_2_jghnkrjkdvmslcrw.jpg', 'https://goldapple.ru/media/catalog/product/3/2/3282770208702_3_pvg2z7u78olyey8q.jpg']",configurable,150,89240100040,91057,,False,False,,,,zdorov-e-i-apteka,здоровье и аптека
214166,101269-19000062607,"Bikini top, hot pink",by MSH,standard,Бралетт,Женский,,,Россия,4190,,4190,Бралетт,https://goldapple.ru/101269-19000062607-bikini-top-hot-pink,"['https://goldapple.ru/media/catalog/product/2/0/2000000020662_1_q1m1l3ebz8jsqbs1.jpg', 'https://goldapple.ru/media/catalog/product/2/0/2000000020662_2_w5vxt1c8k7trsaoo.jpg', 'https://goldapple.ru/media/catalog/product/2/0/2000000020662_3_2uduv9omxzgd8ikv.jpg']",configurable,S,19000062607,214165,,False,False,,,,nizhnee-bel-jo,нижнее бельё
230670,19000070741,NIACINAMIDE WHITENING SOLUTION CREAMY SHEET MASK,Steblanc,standard,Маски тканевые,Унисекс,Осветление и восстановление,Лицо,Южная Корея,492,,492,тканевая Маска для лица омолаживающая с ниацинамидом,https://goldapple.ru/19000070741-niacinamide-whitening-solution-creamy-sheet-mask,"['https://goldapple.ru/media/catalog/product/8/8/8809663752804_1_wdwqjfghwzhz8wm5.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8809663752804_2_nr93vob5pskyyiek.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8809663752804_3_u1fvxi9bkoidwgjl.jpg']",simple,1,19000070741,230670,,False,True,,,,azija,азия
61605,26480200006,Opulent Silver,SHAIK,standard,Парфюмерная вода,Мужской,,,Бахрейн,48410,,48410,Парфюмерная вода ,https://goldapple.ru/26480200006-opulent-silver,"['https://goldapple.ru/media/catalog/product/6/0/6084000008512_1_qhbzhp7yiofon9qk.jpg', 'https://goldapple.ru/media/catalog/product/6/0/6084000008512_2_lqjpua6nrsk8twpw.jpg', 'https://goldapple.ru/media/catalog/product/6/0/6084000008512_3_kjcjn54mgbxlhup4.jpg']",simple,100,26480200006,61605,,False,False,,,,dlja-muzhchin,для мужчин
202005,19000054078,True love,Glove.me,standard,Перчатки,Женский,,,Россия,8300,,8300,"Тату-перчатки, бежевые",https://goldapple.ru/19000054078-true-love,['https://goldapple.ru/media/catalog/product/2/0/2000593169014_1_nme5sjhtczfq75kz.jpg'],simple,,19000054078,202005,,False,False,,,,odezhda-i-aksessuary,одежда и аксессуары
144244,21450100007,Bubble Toothpaste Strawberry,Snow Buddy,standard,Зубная паста,Для детей,Очищение,Для полости рта,Южная Корея,610,,610,Детская зубная паста-пена,https://goldapple.ru/21450100007-bubble-toothpaste-strawberry,"['https://goldapple.ru/media/catalog/product/8/8/8809563210169_1_14dxocawvocc94oa.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8809563210169_2_zeypny0lbmty5lnc.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8809563210169_3_fjult8joyja4wt6x.jpg']",simple,45,21450100007,144244,,False,True,,,,dlja-detej,для детей
226878,19000048594,STRAWBERRIES,Savonry,standard,Пена и соль для ванны,Унисекс,,Для душа и ванны,Россия,171,,171,Пена для ванн,https://goldapple.ru/19000048594-strawberries,['https://goldapple.ru/media/catalog/product/4/6/4627194422829_1_pq0tea7t8lxgu9mv.jpg'],simple,85,19000048594,226878,,False,False,,,,organika,органика
213088,19000058576, iGarden LED,Назад К Истокам,standard,Умный сад,Унисекс,,,,8879,,8879,"Компактный умный сад с подсветкой, белый",https://goldapple.ru/19000058576-igarden-led,['https://goldapple.ru/media/catalog/product/6/9/6902577180007_1_f5s2rv1gi5clfegm.jpg'],simple,1,19000058576,213088,,False,True,,,,tehnika,техника
205570,19000060216,Garden of Eden,MIRRÓSE,standard,Ароматические свечи,Унисекс,,,Россия,2600,,2600,Свеча в бетоне,https://goldapple.ru/19000060216-garden-of-eden,"['https://goldapple.ru/media/catalog/product/4/6/4603809466402_1_9oahesvekjhwxevi.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4603809466402_2_p5tu8fmorjxkyyp2.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4603809466402_3_1xs8ib01gqrm8aj7.jpg']",simple,220,19000060216,205570,,False,False,,,,dlja-doma,для дома
200547,19000046520,Cat-Collar Glossy Dots,Hunter,standard,ошейник для животных,,,,Германия,579,,728,"Ошейник для кошек, черный в горошек",https://goldapple.ru/19000046520-cat-collar-glossy-dots,"['https://goldapple.ru/media/catalog/product/4/0/4016739922144_1_kctbwfpiqi7dwzzx.jpg', 'https://goldapple.ru/media/catalog/product/4/0/4016739922144_2_uvltkvsuoenjbouy.jpg', 'https://goldapple.ru/media/catalog/product/4/0/4016739922144_3_wobzqsghatocnkvh.jpg']",simple,1,19000046520,200547,,True,False,Аксессуары,"Измерьте окружность шеи вашего питомца, поместив гибкую рулетку вокруг середины шеи. Рулетка должна быть плотной, но не ограничивать питомца. Оставьте расстояние примерно в один палец. При выборе размеры ошейника вам не обязательно использовать первое или последнее отверстие, чтобы гарантировать оптимальную посадку. Если окружность шеи находится на верхнем конце указанных измерений, вы можете в качестве альтернативы выбрать следующий больший размер.","Хлопок, полиэстер",tovary-dlja-zhivotnyh,товары для животных
170590,19000011777,Gratia Regina,Ksenia F,standard,Колье,Унисекс,,,Россия,1293,,1293,Колье,https://goldapple.ru/19000011777-gratia-regina,"['https://goldapple.ru/media/catalog/product/1/2/12110221014_1_2dmv4yz5yueg4pwj.jpg', 'https://goldapple.ru/media/catalog/product/1/2/12110221014_2_mmc5f864qya9adx4.jpg', 'https://goldapple.ru/media/catalog/product/1/2/12110221014_3_euvjrgqqazursn96.jpg']",simple,,19000011777,170590,,False,False,,,,ukrashenija,украшения
122011,15581700001,LUNA 3 for Normal Skin,FOREO,standard,Щетка для чистки лица,Женский,,,Швеция,22499,,22499,Умный очищающий и тонизирующий массажер  для нормальной кожи,https://goldapple.ru/15581700001-luna-3-for-normal-skin,"['https://goldapple.ru/media/catalog/product/7/3/7350092139113_1_vktcnzqcgm9pse7d.jpg', 'https://goldapple.ru/media/catalog/product/7/3/7350092139113_2_fzuepl5i3baqrejn.jpg', 'https://goldapple.ru/media/catalog/product/7/3/7350092139113_3_fc7zj631qcttjcgq.jpg']",simple,,15581700001,122011,,False,False,,,,zdorov-e-i-apteka,здоровье и аптека
144086,19760306244,Mellow Gel SMOOTHE-OPERATING HYDROGEL MASK,DARLING*,standard,Маски гидрогелевые,Унисекс,Против несовершенств,Лицо,,299,,299,Мягкая успокаивающая маска-желе для проблемной кожи,https://goldapple.ru/19760306244-mellow-gel-cream-hydrogel,"['https://goldapple.ru/media/catalog/product/8/8/8809657115165_1_lsudtg328xk1tyvz.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8809657115165_2_vqiqygyykm4mjfr0.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8809657115165_3_ht24p8oia0bquboy.jpg']",simple,1,19760306244,144086,,False,True,"Чтобы отвлечься от проблем и найти решение по крайней мере для одной из них: проблемной кожи. Для этого ровным счетом ничего не нужно делать, маска сделает все сама. Необычная текстура желеобразной эмульсии, содержит один из главных компонентов борьбе с раздражениями – Аллантоин, а так же богатое Витаминами группы Е, Кокосовое масло и Токоферол. Пока вы расслабляетесь, все под себум контролем! Кожа успокаивается, набирает необходимую влагу, которая благодаря восстановленному липидному барьеру не испарится через 15 минут. Это звучит как то, что вам нужно?","Достать оба фрагмента маски из упаковки, снять с них защитный слой, удобно расположить на лице (предварительно очистив его). Расслабиться и через полчаса снять маску. Остатки эмульсии можно вбить в кожу легкими массирующими движениями. Идеальна для всех типов кожи.","Water, Glycerin, Butylene Glycol, Chondrus Crispus Powder, Ceratonia Siliqua (Carob) Gum, PEG-60 Hydrogenated Castor Oil, Cocos Nucifera (Coconut) Oil, Carrageenan, Hydroxyacetophenone, Tamarindus Indica Seed Gum, Xanthan Gum, Agar, Chlorphenesin, Allantoin, Betaine, Carbomer, Potassium Chloride, Disodium EDTA, Dextrin, Fragrance (Parfum), Ethylhexylglycerin, Sodium Hyaluronate, Tocopherol",uhod,уход
75141,89500100002,Collagen Ceramide Coating Protein Treatment,Elizavecca,standard,Маска,Унисекс,,,Южная Корея,1000,,1000,Коллагеновая маска для восстановления сухих и повреждённых волос,https://goldapple.ru/89500100002-collagen-ceramide-coating-protein-treatment,"['https://goldapple.ru/media/catalog/product/8/8/8809339903523_1_iegz7okntens2ymy.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8809339903523_2_dhjuvc1prc9bmq9y.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8809339903523_3_d9gklah6vxuukgb6.jpg']",simple,100,89500100002,75141,,False,False,,,,azija,азия
229590,19000031878,cleansing gel,Botavikos,standard,Гель,Женский,Очищение,Лицо,Россия,290,,290, Гель для лица очищающий ,https://goldapple.ru/19000031878-cleansing-gel,['https://goldapple.ru/media/catalog/product/4/6/4610091053470_1_bbmhapm5qqvjuwuy.jpg'],simple,75,19000031878,229590,,False,False,,,,organika,органика
173337,19000016113,цвета в ассортименте,Baffy,standard,,Для детей,,Тело,,128,,128,Кристаллы с треском,https://goldapple.ru/19000016113-cveta-v-assortimente,['https://goldapple.ru/media/catalog/product/4/6/4650064224483_1_rpiwbelpusyf8ma9.jpg'],simple,1,19000016113,173337,,False,False,,,,dlja-detej,для детей
221555,101348-19000065986,Noemi night blue,Umberbare,standard,Купальники,Женский,,,Россия,9600,,9600,Бикини ,https://goldapple.ru/101348-19000065986-noemi-night-blue,"['https://goldapple.ru/media/catalog/product/2/0/2000455740002_1_mbajmvc16iwjl87j.jpg', 'https://goldapple.ru/media/catalog/product/2/0/2000455740002_2_vpwjxjctdpze4xzf.jpg']",configurable,S,19000065988,221557,,False,False,,,,nizhnee-bel-jo,нижнее бельё
210590,19000060869,Crochet bag MONO,ПОЛЕ,standard,Сумка,Женский,,,Россия,4500,,4500,Сумка из джута,https://goldapple.ru/19000060869-crochet-bag-mono,"['https://goldapple.ru/media/catalog/product/2/0/2028359084692_1_apksi6znkagi4a6m.jpg', 'https://goldapple.ru/media/catalog/product/2/0/2028359084692_2_kbnpxg6yjuwinow0.jpg', 'https://goldapple.ru/media/catalog/product/2/0/2028359084692_3_4nzbcjulld3m9ekq.jpg']",simple,1,19000060869,210590,,False,True,,,,odezhda-i-aksessuary,одежда и аксессуары
144806,10213-19760310366,BORN IN ROMA UOMO,Valentino,standard,Туалетная вода,Мужской,,,Италия,8310,,8310,Туалетная вода,https://goldapple.ru/10213-19760310366-uomo-born-in-roma,"['https://goldapple.ru/media/catalog/product/3/6/3614272761469_1_vbrcaj2ujzj9n823.jpg', 'https://goldapple.ru/media/catalog/product/3/6/3614272761469_2_kezhh4rf15xncosb.jpg', 'https://goldapple.ru/media/catalog/product/3/6/3614272761469_3_a8bxlhzaflpllqb2.jpg']",configurable,100,19760310367,144807,,False,False,,,,dlja-muzhchin,для мужчин
199657,19000048318,КТ-2902,Kitfort,standard,Ирригатор,Унисекс,Очищение,Для полости рта,Китай,2719,,3290,Ирригатор для полости рта,https://goldapple.ru/19000048318-kt-2902,"['https://goldapple.ru/media/catalog/product/4/6/4630017859634_1_kexpky4lrej4snhd.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4630017859634_2_lzbwnfjmlg9kg66s.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4630017859634_3_pzssdcx0hnu7139n.jpg']",simple,,19000048318,199657,,True,False,,,,tehnika,техника
199735,19000046661,UGO BOXER PERFUME ,Iv San Bernard,standard,парфюм,,,,Италия,1514,,1514,Парфюм для кошек и собак ,https://goldapple.ru/19000046661-ugo-boxer-perfume,"['https://goldapple.ru/media/catalog/product/8/0/8022767040411_1_v3bkvdxqjcamexjv.jpg', 'https://goldapple.ru/media/catalog/product/8/0/8022767040411_2_u7lhmg2agcaaryhj.jpg', 'https://goldapple.ru/media/catalog/product/8/0/8022767040411_3_pyvzxa1bkkq2jrnu.jpg']",simple,150,19000046661,199735,,False,False,,,,tovary-dlja-zhivotnyh,товары для животных
216469,19000067433,Aromo 1,Nikkoloff,standard,Наборы для дома,Унисекс,,,Россия,2429,,3750,Лосьон парфюмированный,https://goldapple.ru/19000067433-aromo-1,"['https://goldapple.ru/media/catalog/product/4/6/4631162050716_1_usqjnkltqnycvqu4.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4631162050716_2_uwdbr6bkrhskex3d.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4631162050716_3_tbfi5xu6ik6jcnft.jpg']",simple,1,19000067433,216469,,False,True,,,,dlja-doma,для дома
170606,19000011683,Bicolor  Circle,Ksenia F,standard,Серьги,Женский,,,Россия,1029,,1029,Серьги круглые,https://goldapple.ru/19000011683-bicolor-circle,"['https://goldapple.ru/media/catalog/product/2/5/2505202123_1_rfcxkqzfyxoupigc.jpg', 'https://goldapple.ru/media/catalog/product/2/5/2505202123_2_zvgistneon12hfbz.jpg', 'https://goldapple.ru/media/catalog/product/2/5/2505202123_3_1l0jygsmwlifk5wn.jpg']",simple,,19000011683,170606,,False,False,,,,ukrashenija,украшения
153497,19760321716,STYLE SALT WAVE,SONO,standard,Спрей,Женский,,,Италия,2299,,2299,Спрей для укладки волос,https://goldapple.ru/19760321716-style-salt-wave,"['https://goldapple.ru/media/catalog/product/8/0/8053839950239_1_fasb4bzb1058xdiy.jpg', 'https://goldapple.ru/media/catalog/product/8/0/8053839950239_2_uddwcffjnksfn5ps.jpg', 'https://goldapple.ru/media/catalog/product/8/0/8053839950239_3_zmdjgaaniq8wdw41.jpg']",simple,150,19760321716,153497,,False,True,"Текстурирующий спрей для укладки SONO с морской солью помогает придать прическе желаемую форму и создать аккуратные локоны и волны. Продукт со средней фиксацией идеально подходит для естественных укладок с матовым эффектом. Содержит аргановое масло, которое делает волосы мягкими и блестящими. Профессиональный продукт.",Распылите спрей на сухие волосы и сделайте желаемую укладку.,"Aqua, Alcohol denat., Magnesium sulfate, PEG-40 hydrogenated castor oil, Sodium chloride, Argania spinosa kernel oil, Hydrolyzed collagen, Sea salt extract, Fucus vesiculosus extract, Sorbitol, Algae extract, Linum usitatissimum oil, Panthenol, Sodium PC, Sodium lactate, Arginine, Aspartic acid, PCA, Glycine, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Histidine, Phenylalanine, Glycerin, PVP, Propylene glycol, Sodium dehydroacetate, Potassium sorbate, Phenoxyethanol, Benzyl alcohol, Linalool, Limonene, Parfum",volosy,волосы
166049,19760343841,NATURAL MOISTURE GREEN TEA MASK SHEET,ORJENA,standard,Маски тканевые,Унисекс,Против несовершенств,Лицо,Южная Корея,80,,80,Тканевая маска для лица с зеленым чаем ,https://goldapple.ru/19760343841-natural-moisture-green-tea-mask-sheet,"['https://goldapple.ru/media/catalog/product/8/8/8809446653151_1_btpvcjkbzi7pvthp.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8809446653151_2_azjpqgpmk82fqiwm.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8809446653151_3_d17lp95xgtmhzxm9.jpg']",simple,1,19760343841,166049,,False,True,,,,uhod,уход
186812,100516-19000032983,Alive collagen,COLLA GEN,standard,,Унисекс,Поддержка опорно-двигательного аппарата,,Россия,6061,,6061,Коллаген живой,https://goldapple.ru/100516-19000032983-alive-collagen,"['https://goldapple.ru/media/catalog/product/7/9/7930075490006_1_snn6ji3avsetsazb.jpg', 'https://goldapple.ru/media/catalog/product/7/9/7930075490006_2_1azvhi9mpsxorsr9.jpg', 'https://goldapple.ru/media/catalog/product/7/9/7930075490006_3_hbyrkgeu33lhho5n.jpg']",configurable,1000,19000032983,186810,,False,False,,,,zdorov-e-i-apteka,здоровье и аптека
211268,101303-19000064330,kemel,EASE MOSCOW,standard,Пижама ,Женский,,,Россия,5479,,6900,Пижама из премиального хлопка ,https://goldapple.ru/101303-19000064330-kemel,"['https://goldapple.ru/media/catalog/product/7/9/7958810125099_1_7llrh5ptrkkkalq6.jpg', 'https://goldapple.ru/media/catalog/product/7/9/7958810125099_2_9ak914ckuhy7tu4l.jpg']",configurable,S,19000064332,211269,,False,True,,,,odezhda-i-aksessuary,одежда и аксессуары
212721,101269-19000062593,"Joy underwire bra, black",by MSH,standard,Балконет,Женский,,,Россия,5590,,5590,Балконет,https://goldapple.ru/101269-19000062593-joy-underwire-bra-black,"['https://goldapple.ru/media/catalog/product/2/0/2000000019840_1_g23bcutwxn4zuqjy.jpg', 'https://goldapple.ru/media/catalog/product/2/0/2000000019840_2_ury6ow5gjjwud790.jpg', 'https://goldapple.ru/media/catalog/product/2/0/2000000019840_3_13axpyxnw8dvbg8s.jpg']",configurable,75A,19000062594,212720,,False,False,,,,nizhnee-bel-jo,нижнее бельё
183095,19000014260,GENIUS LIGHT,TALIKA,standard,Массажер,Женский,,,Франция,34950,,34950,Мультифункциональный косметический прибор для лица,https://goldapple.ru/19000014260-genius-light,"['https://goldapple.ru/media/catalog/product/3/1/3139434551332_1_exx1kydiqvhqjdlj.jpg', 'https://goldapple.ru/media/catalog/product/3/1/3139434551332_2_qpp6qa7k2jncqcfb.jpg', 'https://goldapple.ru/media/catalog/product/3/1/3139434551332_3_y66uqdyabrtdhsgk.jpg']",simple,1,19000014260,183095,,False,True,,,,tehnika,техника
218238,19000067439,Talk KAKDELA 3.0,Remarklee,standard,,Женский,,,Россия,1490,,1490,Планер,https://goldapple.ru/19000067439-talk-kakdela-3-0,"['https://goldapple.ru/media/catalog/product/2/0/2000000103051_1_qgcnpf2ah0b80vpb.jpg', 'https://goldapple.ru/media/catalog/product/2/0/2000000103051_2_a4zq8jewkd1rts8l.jpg', 'https://goldapple.ru/media/catalog/product/2/0/2000000103051_3_csu0byziqboajezp.jpg']",simple,1,19000067439,218238,,False,False,,,,lajfstajl,лайфстайл
195257,19000043885,Vanilla Cupcake,Village Candle,standard,Ароматические свечи,Унисекс,,,,3220,,3220,"Ароматическая свеча, маленькая",https://goldapple.ru/19000043885-vanilla-cupcake,"['https://goldapple.ru/media/catalog/product/6/0/6024066142348_1_mv5sgtjx8ow7xphc.jpg', 'https://goldapple.ru/media/catalog/product/6/0/6024066142348_2_fpvxc87ie5nbfv9q.jpg', 'https://goldapple.ru/media/catalog/product/6/0/6024066142348_3_jwu6cn77gksabhqt.jpg']",simple,213,19000043885,195257,,False,True,,,,dlja-doma,для дома
197883,19000044521,for cats,Levrana Love Pets,standard,шампунь для животных,,,,Россия,309,,390,Шампунь-пенка для кошек,https://goldapple.ru/19000044521-for-cats,"['https://goldapple.ru/media/catalog/product/4/6/4603736690635_1_kaklgx5yyty2s5df.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4603736690635_2_udtooccmn97pmpfh.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4603736690635_3_ifsrzg108cdfiiqf.jpg']",simple,150,19000044521,197883,,True,False,,,,tovary-dlja-zhivotnyh,товары для животных
170620,19000011776,Gratia Regina,Ksenia F,standard,Колье,Унисекс,,,Россия,1293,,1293,Колье,https://goldapple.ru/19000011776-gratia-regina,"['https://goldapple.ru/media/catalog/product/2/2/2204202106_1_naqhjdorbndfawid.jpg', 'https://goldapple.ru/media/catalog/product/2/2/2204202106_2_pkrchl9q4qbh9tvw.jpg', 'https://goldapple.ru/media/catalog/product/2/2/2204202106_3_vceljnlwvlyvy0mz.jpg']",simple,,19000011776,170620,,False,False,,,,ukrashenija,украшения
205846,19000053983,Heartleaf Calming Sun Essence SPF50+ PA++++,DR.F5,standard,Крем,Унисекс,Защита от солнца,Лицо,Южная Корея,1109,,1394,Смягчающая солнцезащитная эссенция,https://goldapple.ru/19000053983-heartleaf-calming-sun-essence-spf50-pa,['https://goldapple.ru/media/catalog/product/8/8/8809653322307_1_bw2rrslvwrgohfbh.jpg'],simple,60,19000053983,205846,,True,False,,,,uhod,уход
218607,101332-19000065097,Skittles orange,A_more,standard,,Женский,,,,4300,,4300,Рашгард,https://goldapple.ru/101332-19000065097-skittles-orange,"['https://goldapple.ru/media/catalog/product/2/0/2000000003573_1_2hlqyi5gznlhmms1.jpg', 'https://goldapple.ru/media/catalog/product/2/0/2000000003573_2_xbum6ifxa9myvzej.jpg']",configurable,S,19000065097,218606,,False,False,,,,lajfstajl,лайфстайл
158779,19000003135,SESRETINAL MATURE SKIN,Sesderma,standard,Сыворотки,Унисекс,Против признаков старения,Лицо,Испания,6138,,6138,Сыворотка «Эксперт времени» липосомальная омолаживающая,https://goldapple.ru/19000003135-sesretinal-mature-skin,"['https://goldapple.ru/media/catalog/product/8/4/8429979435552_1_rwwtaxik9d2fwjts.jpg', 'https://goldapple.ru/media/catalog/product/8/4/8429979435552_2_ali3vrkqsezufbpv.jpg', 'https://goldapple.ru/media/catalog/product/8/4/8429979435552_3_izcbsglf57s9iu99.jpg']",simple,30,19000003135,158779,,False,False,,,,zdorov-e-i-apteka,здоровье и аптека
224528,19000078085,Tumbler Marta Ms Newton,ASIKNOVA CERAMICS,standard,Статуэтка,Унисекс,,,Россия,30000,,30000,"Керамическая статуэтка-неваляшка Марта ""Мисс Ньютон"" ",https://goldapple.ru/19000078085-tumbler-marta-ms-newton,['https://goldapple.ru/media/catalog/product/1/8/1822001221314_1_ee5p9xqp98ttza5t.jpg'],simple,1,19000078085,224528,,False,False,,,,dlja-doma,для дома
197891,19000044529,for dogs and cats,Levrana Love Pets,standard,зубной гель,,,,Россия,279,,350,Натуральный зубной гель для собак и кошек,https://goldapple.ru/19000044529-for-dogs-and-cats,"['https://goldapple.ru/media/catalog/product/4/6/4603781375938_1_0qqahpwrz7iuiwpp.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4603781375938_2_ni8lbnvcapnfz3la.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4603781375938_3_uf6c4q79yccawlkn.jpg']",simple,100,19000044529,197891,,True,False,,,,tovary-dlja-zhivotnyh,товары для животных
125864,28140400006,OI Hair butter,Davines,standard,Масло,Унисекс,,,Италия,5010,,5010,Питательное масло-баттер для абсолютной красоты волос ,https://goldapple.ru/28140400006-oi,"['https://goldapple.ru/media/catalog/product/8/0/8004608264590_1_pqd97b2bsh1idrfj.jpg', 'https://goldapple.ru/media/catalog/product/8/0/8004608264590_2_inihkct7ijxbs1lh.jpg', 'https://goldapple.ru/media/catalog/product/8/0/8004608264590_3_e92dmrfrqfkimifk.jpg']",simple,250,28140400006,125864,,False,False,,,,volosy,волосы
